"startYear","endYear","genderConceptId","startAge","endAge","population","country","location"
2002,2002,8532,33,33,460538,"KOR","KOR"
2003,2003,8507,33,33,471717,"KOR","KOR"
2003,2003,8532,33,33,454367,"KOR","KOR"
2004,2004,8507,33,33,476968,"KOR","KOR"
2004,2004,8532,33,33,455065,"KOR","KOR"
2005,2005,8507,33,33,471297,"KOR","KOR"
2005,2005,8532,33,33,447188,"KOR","KOR"
2006,2006,8507,33,33,454438,"KOR","KOR"
2006,2006,8532,33,33,438481,"KOR","KOR"
2007,2007,8507,33,33,444100,"KOR","KOR"
2007,2007,8532,33,33,430351,"KOR","KOR"
2008,2008,8507,33,33,418893,"KOR","KOR"
2008,2008,8532,33,33,403957,"KOR","KOR"
2009,2009,8507,33,33,394641,"KOR","KOR"
2009,2009,8532,33,33,380260,"KOR","KOR"
2010,2010,8507,33,33,390718,"KOR","KOR"
2010,2010,8532,33,33,377999,"KOR","KOR"
2011,2011,8507,33,33,381885,"KOR","KOR"
2011,2011,8532,33,33,366071,"KOR","KOR"
2012,2012,8507,33,33,394355,"KOR","KOR"
2012,2012,8532,33,33,377045,"KOR","KOR"
2013,2013,8507,33,33,420758,"KOR","KOR"
2013,2013,8532,33,33,407422,"KOR","KOR"
2014,2014,8507,33,33,426540,"KOR","KOR"
2014,2014,8532,33,33,407947,"KOR","KOR"
2015,2015,8507,33,33,422357,"KOR","KOR"
2015,2015,8532,33,33,404444,"KOR","KOR"
2016,2016,8507,33,33,398565,"KOR","KOR"
2016,2016,8532,33,33,382033,"KOR","KOR"
2017,2017,8507,33,33,358637,"KOR","KOR"
2017,2017,8532,33,33,342019,"KOR","KOR"
2018,2018,8507,33,33,335205,"KOR","KOR"
2018,2018,8532,33,33,317890,"KOR","KOR"
1993,1993,8507,34,34,445480,"KOR","KOR"
1993,1993,8532,34,34,419345,"KOR","KOR"
1994,1994,8507,34,34,477932,"KOR","KOR"
1994,1994,8532,34,34,457998,"KOR","KOR"
1995,1995,8507,34,34,491104,"KOR","KOR"
1995,1995,8532,34,34,471435,"KOR","KOR"
1996,1996,8507,34,34,481152,"KOR","KOR"
1996,1996,8532,34,34,452133,"KOR","KOR"
1997,1997,8507,34,34,449182,"KOR","KOR"
1997,1997,8532,34,34,414817,"KOR","KOR"
1998,1998,8507,34,34,431604,"KOR","KOR"
1998,1998,8532,34,34,403078,"KOR","KOR"
1999,1999,8507,34,34,440043,"KOR","KOR"
1999,1999,8532,34,34,419983,"KOR","KOR"
2000,2000,8507,34,34,439386,"KOR","KOR"
2000,2000,8532,34,34,408882,"KOR","KOR"
2001,2001,8507,34,34,436851,"KOR","KOR"
2001,2001,8532,34,34,414428,"KOR","KOR"
2002,2002,8507,34,34,454465,"KOR","KOR"
2002,2002,8532,34,34,449336,"KOR","KOR"
2003,2003,8507,34,34,471532,"KOR","KOR"
2003,2003,8532,34,34,459211,"KOR","KOR"
2004,2004,8507,34,34,469640,"KOR","KOR"
2004,2004,8532,34,34,452969,"KOR","KOR"
2005,2005,8507,34,34,475899,"KOR","KOR"
2005,2005,8532,34,34,454336,"KOR","KOR"
2006,2006,8507,34,34,470798,"KOR","KOR"
2006,2006,8532,34,34,446819,"KOR","KOR"
2007,2007,8507,34,34,454227,"KOR","KOR"
2007,2007,8532,34,34,438250,"KOR","KOR"
2008,2008,8507,34,34,444163,"KOR","KOR"
2008,2008,8532,34,34,430329,"KOR","KOR"
2009,2009,8507,34,34,418889,"KOR","KOR"
2009,2009,8532,34,34,404004,"KOR","KOR"
2010,2010,8507,34,34,394128,"KOR","KOR"
2010,2010,8532,34,34,380100,"KOR","KOR"
2011,2011,8507,34,34,390286,"KOR","KOR"
2011,2011,8532,34,34,377841,"KOR","KOR"
2012,2012,8507,34,34,381503,"KOR","KOR"
2012,2012,8532,34,34,365974,"KOR","KOR"
2013,2013,8507,34,34,393876,"KOR","KOR"
2013,2013,8532,34,34,377001,"KOR","KOR"
2014,2014,8507,34,34,420517,"KOR","KOR"
2014,2014,8532,34,34,407500,"KOR","KOR"
2015,2015,8507,34,34,426200,"KOR","KOR"
2015,2015,8532,34,34,407950,"KOR","KOR"
2016,2016,8507,34,34,421905,"KOR","KOR"
2016,2016,8532,34,34,404405,"KOR","KOR"
2017,2017,8507,34,34,398214,"KOR","KOR"
2017,2017,8532,34,34,381991,"KOR","KOR"
2018,2018,8507,34,34,358331,"KOR","KOR"
2018,2018,8532,34,34,342044,"KOR","KOR"
1993,1993,8507,35,35,428348,"KOR","KOR"
1993,1993,8532,35,35,397772,"KOR","KOR"
1994,1994,8507,35,35,443867,"KOR","KOR"
1994,1994,8532,35,35,418485,"KOR","KOR"
1995,1995,8507,35,35,475424,"KOR","KOR"
1995,1995,8532,35,35,456264,"KOR","KOR"
1996,1996,8507,35,35,488646,"KOR","KOR"
1996,1996,8532,35,35,469814,"KOR","KOR"
1997,1997,8507,35,35,479206,"KOR","KOR"
1997,1997,8532,35,35,451216,"KOR","KOR"
1998,1998,8507,35,35,447215,"KOR","KOR"
1998,1998,8532,35,35,413793,"KOR","KOR"
1999,1999,8507,35,35,429739,"KOR","KOR"
1999,1999,8532,35,35,402036,"KOR","KOR"
2000,2000,8507,35,35,438988,"KOR","KOR"
2000,2000,8532,35,35,419460,"KOR","KOR"
2001,2001,8507,35,35,438466,"KOR","KOR"
2001,2001,8532,35,35,408330,"KOR","KOR"
2002,2002,8507,35,35,435521,"KOR","KOR"
2002,2002,8532,35,35,413576,"KOR","KOR"
2003,2003,8507,35,35,452426,"KOR","KOR"
2003,2003,8532,35,35,448053,"KOR","KOR"
2004,2004,8507,35,35,469487,"KOR","KOR"
2004,2004,8532,35,35,457884,"KOR","KOR"
2005,2005,8507,35,35,468583,"KOR","KOR"
2005,2005,8532,35,35,452224,"KOR","KOR"
2006,2006,8507,35,35,475312,"KOR","KOR"
2006,2006,8532,35,35,453770,"KOR","KOR"
2007,2007,8507,35,35,470468,"KOR","KOR"
2007,2007,8532,35,35,446493,"KOR","KOR"
2008,2008,8507,35,35,454313,"KOR","KOR"
2008,2008,8532,35,35,438300,"KOR","KOR"
2009,2009,8507,35,35,444233,"KOR","KOR"
2009,2009,8532,35,35,430304,"KOR","KOR"
2010,2010,8507,35,35,418463,"KOR","KOR"
2010,2010,8532,35,35,403684,"KOR","KOR"
2011,2011,8507,35,35,393682,"KOR","KOR"
2011,2011,8532,35,35,379867,"KOR","KOR"
2012,2012,8507,35,35,389868,"KOR","KOR"
2012,2012,8532,35,35,377679,"KOR","KOR"
2013,2013,8507,35,35,381052,"KOR","KOR"
2013,2013,8532,35,35,365876,"KOR","KOR"
2014,2014,8507,35,35,393669,"KOR","KOR"
2014,2014,8532,35,35,377084,"KOR","KOR"
2015,2015,8507,35,35,420184,"KOR","KOR"
2015,2015,8532,35,35,407501,"KOR","KOR"
2016,2016,8507,35,35,425724,"KOR","KOR"
2016,2016,8532,35,35,407917,"KOR","KOR"
2017,2017,8507,35,35,421498,"KOR","KOR"
2017,2017,8532,35,35,404345,"KOR","KOR"
2018,2018,8507,35,35,397866,"KOR","KOR"
2018,2018,8532,35,35,381931,"KOR","KOR"
1993,1993,8507,36,36,406947,"KOR","KOR"
1993,1993,8532,36,36,379510,"KOR","KOR"
1994,1994,8507,36,36,426523,"KOR","KOR"
1994,1994,8532,36,36,396887,"KOR","KOR"
1995,1995,8507,36,36,441725,"KOR","KOR"
1995,1995,8532,36,36,417381,"KOR","KOR"
1996,1996,8507,36,36,473335,"KOR","KOR"
1996,1996,8532,36,36,455187,"KOR","KOR"
1997,1997,8507,36,36,486679,"KOR","KOR"
1997,1997,8532,36,36,468821,"KOR","KOR"
1998,1998,8507,36,36,477040,"KOR","KOR"
1998,1998,8532,36,36,450197,"KOR","KOR"
1999,1999,8507,36,36,445061,"KOR","KOR"
1999,1999,8532,36,36,412703,"KOR","KOR"
2000,2000,8507,36,36,428576,"KOR","KOR"
2000,2000,8532,36,36,401378,"KOR","KOR"
2001,2001,8507,36,36,438034,"KOR","KOR"
2001,2001,8532,36,36,418978,"KOR","KOR"
2002,2002,8507,36,36,437008,"KOR","KOR"
2002,2002,8532,36,36,407626,"KOR","KOR"
2003,2003,8507,36,36,433500,"KOR","KOR"
2003,2003,8532,36,36,412292,"KOR","KOR"
2004,2004,8507,36,36,450521,"KOR","KOR"
2004,2004,8532,36,36,446649,"KOR","KOR"
2005,2005,8507,36,36,468468,"KOR","KOR"
2005,2005,8532,36,36,457134,"KOR","KOR"
2006,2006,8507,36,36,468037,"KOR","KOR"
2006,2006,8532,36,36,451800,"KOR","KOR"
2007,2007,8507,36,36,474996,"KOR","KOR"
2007,2007,8532,36,36,453541,"KOR","KOR"
2008,2008,8507,36,36,470591,"KOR","KOR"
2008,2008,8532,36,36,446485,"KOR","KOR"
2009,2009,8507,36,36,454364,"KOR","KOR"
2009,2009,8532,36,36,438269,"KOR","KOR"
2010,2010,8507,36,36,443677,"KOR","KOR"
2010,2010,8532,36,36,430035,"KOR","KOR"
2011,2011,8507,36,36,417907,"KOR","KOR"
2011,2011,8532,36,36,403441,"KOR","KOR"
2012,2012,8507,36,36,393246,"KOR","KOR"
2012,2012,8532,36,36,379675,"KOR","KOR"
2013,2013,8507,36,36,389369,"KOR","KOR"
2013,2013,8532,36,36,377531,"KOR","KOR"
2014,2014,8507,36,36,380742,"KOR","KOR"
2014,2014,8532,36,36,365894,"KOR","KOR"
2015,2015,8507,36,36,393291,"KOR","KOR"
2015,2015,8532,36,36,377002,"KOR","KOR"
2016,2016,8507,36,36,419692,"KOR","KOR"
2016,2016,8532,36,36,407357,"KOR","KOR"
2017,2017,8507,36,36,425217,"KOR","KOR"
2017,2017,8532,36,36,407790,"KOR","KOR"
2018,2018,8507,36,36,421038,"KOR","KOR"
2018,2018,8532,36,36,404238,"KOR","KOR"
1993,1993,8507,37,37,390345,"KOR","KOR"
1993,1993,8532,37,37,371921,"KOR","KOR"
1994,1994,8507,37,37,405004,"KOR","KOR"
1994,1994,8532,37,37,378402,"KOR","KOR"
1995,1995,8507,37,37,424344,"KOR","KOR"
1995,1995,8532,37,37,395729,"KOR","KOR"
1996,1996,8507,37,37,439634,"KOR","KOR"
1996,1996,8532,37,37,416429,"KOR","KOR"
1997,1997,8507,37,37,471269,"KOR","KOR"
1997,1997,8532,37,37,454313,"KOR","KOR"
1998,1998,8507,37,37,484331,"KOR","KOR"
1998,1998,8532,37,37,467602,"KOR","KOR"
1999,1999,8507,37,37,474753,"KOR","KOR"
1999,1999,8532,37,37,448841,"KOR","KOR"
2000,2000,8507,37,37,443878,"KOR","KOR"
2000,2000,8532,37,37,412009,"KOR","KOR"
2001,2001,8507,37,37,427602,"KOR","KOR"
2001,2001,8532,37,37,400836,"KOR","KOR"
2002,2002,8507,37,37,436625,"KOR","KOR"
2002,2002,8532,37,37,418157,"KOR","KOR"
2003,2003,8507,37,37,435085,"KOR","KOR"
2003,2003,8532,37,37,406430,"KOR","KOR"
2004,2004,8507,37,37,431648,"KOR","KOR"
2004,2004,8532,37,37,411037,"KOR","KOR"
2005,2005,8507,37,37,449398,"KOR","KOR"
2005,2005,8532,37,37,445832,"KOR","KOR"
2006,2006,8507,37,37,467812,"KOR","KOR"
2006,2006,8532,37,37,456640,"KOR","KOR"
2007,2007,8507,37,37,467636,"KOR","KOR"
2007,2007,8532,37,37,451541,"KOR","KOR"
2008,2008,8507,37,37,475051,"KOR","KOR"
2008,2008,8532,37,37,453556,"KOR","KOR"
2009,2009,8507,37,37,470679,"KOR","KOR"
2009,2009,8532,37,37,446548,"KOR","KOR"
2010,2010,8507,37,37,453791,"KOR","KOR"
2010,2010,8532,37,37,438084,"KOR","KOR"
2011,2011,8507,37,37,443086,"KOR","KOR"
2011,2011,8532,37,37,429820,"KOR","KOR"
2012,2012,8507,37,37,417414,"KOR","KOR"
2012,2012,8532,37,37,403230,"KOR","KOR"
2013,2013,8507,37,37,392740,"KOR","KOR"
2013,2013,8532,37,37,379499,"KOR","KOR"
2014,2014,8507,37,37,389060,"KOR","KOR"
2014,2014,8532,37,37,377525,"KOR","KOR"
2015,2015,8507,37,37,380319,"KOR","KOR"
2015,2015,8532,37,37,365811,"KOR","KOR"
2016,2016,8507,37,37,392771,"KOR","KOR"
2016,2016,8532,37,37,376875,"KOR","KOR"
2017,2017,8507,37,37,419210,"KOR","KOR"
2017,2017,8532,37,37,407214,"KOR","KOR"
2018,2018,8507,37,37,424788,"KOR","KOR"
2018,2018,8532,37,37,407580,"KOR","KOR"
1993,1993,8507,38,38,369812,"KOR","KOR"
1993,1993,8532,38,38,351075,"KOR","KOR"
1994,1994,8507,38,38,388415,"KOR","KOR"
1994,1994,8532,38,38,371147,"KOR","KOR"
1995,1995,8507,38,38,402847,"KOR","KOR"
1995,1995,8532,38,38,377328,"KOR","KOR"
1996,1996,8507,38,38,422321,"KOR","KOR"
1996,1996,8532,38,38,394712,"KOR","KOR"
1997,1997,8507,38,38,437657,"KOR","KOR"
1997,1997,8532,38,38,415566,"KOR","KOR"
1998,1998,8507,38,38,468850,"KOR","KOR"
1998,1998,8532,38,38,453102,"KOR","KOR"
1999,1999,8507,38,38,481916,"KOR","KOR"
1999,1999,8532,38,38,466089,"KOR","KOR"
2000,2000,8507,38,38,473388,"KOR","KOR"
2000,2000,8532,38,38,447984,"KOR","KOR"
2001,2001,8507,38,38,442742,"KOR","KOR"
2001,2001,8532,38,38,411392,"KOR","KOR"
2002,2002,8507,38,38,426121,"KOR","KOR"
2002,2002,8532,38,38,400024,"KOR","KOR"
2003,2003,8507,38,38,434554,"KOR","KOR"
2003,2003,8532,38,38,416889,"KOR","KOR"
2004,2004,8507,38,38,432984,"KOR","KOR"
2004,2004,8532,38,38,405112,"KOR","KOR"
2005,2005,8507,38,38,430331,"KOR","KOR"
2005,2005,8532,38,38,410365,"KOR","KOR"
2006,2006,8507,38,38,448528,"KOR","KOR"
2006,2006,8532,38,38,445418,"KOR","KOR"
2007,2007,8507,38,38,467277,"KOR","KOR"
2007,2007,8532,38,38,456303,"KOR","KOR"
2008,2008,8507,38,38,467682,"KOR","KOR"
2008,2008,8532,38,38,451497,"KOR","KOR"
2009,2009,8507,38,38,475053,"KOR","KOR"
2009,2009,8532,38,38,453587,"KOR","KOR"
2010,2010,8507,38,38,469960,"KOR","KOR"
2010,2010,8532,38,38,446297,"KOR","KOR"
2011,2011,8507,38,38,453053,"KOR","KOR"
2011,2011,8532,38,38,437833,"KOR","KOR"
2012,2012,8507,38,38,442437,"KOR","KOR"
2012,2012,8532,38,38,429540,"KOR","KOR"
2013,2013,8507,38,38,416772,"KOR","KOR"
2013,2013,8532,38,38,402946,"KOR","KOR"
2014,2014,8507,38,38,392418,"KOR","KOR"
2014,2014,8532,38,38,379409,"KOR","KOR"
2015,2015,8507,38,38,388640,"KOR","KOR"
2015,2015,8532,38,38,377389,"KOR","KOR"
2016,2016,8507,38,38,379831,"KOR","KOR"
2016,2016,8532,38,38,365669,"KOR","KOR"
2017,2017,8507,38,38,392325,"KOR","KOR"
2017,2017,8532,38,38,376703,"KOR","KOR"
2018,2018,8507,38,38,418742,"KOR","KOR"
2018,2018,8532,38,38,407003,"KOR","KOR"
1993,1993,8507,39,39,320118,"KOR","KOR"
1993,1993,8532,39,39,300825,"KOR","KOR"
1994,1994,8507,39,39,367854,"KOR","KOR"
1994,1994,8532,39,39,349985,"KOR","KOR"
1995,1995,8507,39,39,386415,"KOR","KOR"
1995,1995,8532,39,39,370030,"KOR","KOR"
1996,1996,8507,39,39,400951,"KOR","KOR"
1996,1996,8532,39,39,376385,"KOR","KOR"
1997,1997,8507,39,39,420568,"KOR","KOR"
1997,1997,8532,39,39,393884,"KOR","KOR"
1998,1998,8507,39,39,435742,"KOR","KOR"
1998,1998,8532,39,39,414335,"KOR","KOR"
1999,1999,8507,39,39,466654,"KOR","KOR"
1999,1999,8532,39,39,451472,"KOR","KOR"
2000,2000,8507,39,39,480400,"KOR","KOR"
2000,2000,8532,39,39,465099,"KOR","KOR"
2001,2001,8507,39,39,471900,"KOR","KOR"
2001,2001,8532,39,39,447246,"KOR","KOR"
2002,2002,8507,39,39,440930,"KOR","KOR"
2002,2002,8532,39,39,410531,"KOR","KOR"
2003,2003,8507,39,39,423894,"KOR","KOR"
2003,2003,8532,39,39,398813,"KOR","KOR"
2004,2004,8507,39,39,432246,"KOR","KOR"
2004,2004,8532,39,39,415596,"KOR","KOR"
2005,2005,8507,39,39,431586,"KOR","KOR"
2005,2005,8532,39,39,404377,"KOR","KOR"
2006,2006,8507,39,39,429460,"KOR","KOR"
2006,2006,8532,39,39,409851,"KOR","KOR"
2007,2007,8507,39,39,447857,"KOR","KOR"
2007,2007,8532,39,39,445182,"KOR","KOR"
2008,2008,8507,39,39,467137,"KOR","KOR"
2008,2008,8532,39,39,456333,"KOR","KOR"
2009,2009,8507,39,39,467659,"KOR","KOR"
2009,2009,8532,39,39,451522,"KOR","KOR"
2010,2010,8507,39,39,474319,"KOR","KOR"
2010,2010,8532,39,39,453335,"KOR","KOR"
2011,2011,8507,39,39,469179,"KOR","KOR"
2011,2011,8532,39,39,445995,"KOR","KOR"
2012,2012,8507,39,39,452304,"KOR","KOR"
2012,2012,8532,39,39,437566,"KOR","KOR"
2013,2013,8507,39,39,441686,"KOR","KOR"
2013,2013,8532,39,39,429330,"KOR","KOR"
2014,2014,8507,39,39,416425,"KOR","KOR"
2014,2014,8532,39,39,402919,"KOR","KOR"
2015,2015,8507,39,39,391965,"KOR","KOR"
2015,2015,8532,39,39,379296,"KOR","KOR"
2016,2016,8507,39,39,388115,"KOR","KOR"
2016,2016,8532,39,39,377208,"KOR","KOR"
2017,2017,8507,39,39,379324,"KOR","KOR"
2017,2017,8532,39,39,365476,"KOR","KOR"
2018,2018,8507,39,39,391759,"KOR","KOR"
2018,2018,8532,39,39,376476,"KOR","KOR"
1993,1993,8507,40,40,312332,"KOR","KOR"
1993,1993,8532,40,40,297078,"KOR","KOR"
1994,1994,8507,40,40,318384,"KOR","KOR"
1994,1994,8532,40,40,300006,"KOR","KOR"
1995,1995,8507,40,40,365776,"KOR","KOR"
1995,1995,8532,40,40,348839,"KOR","KOR"
1996,1996,8507,40,40,384415,"KOR","KOR"
1996,1996,8532,40,40,368958,"KOR","KOR"
1997,1997,8507,40,40,398974,"KOR","KOR"
1997,1997,8532,40,40,375590,"KOR","KOR"
1998,1998,8507,40,40,418228,"KOR","KOR"
1998,1998,8532,40,40,392735,"KOR","KOR"
1999,1999,8507,40,40,433263,"KOR","KOR"
1999,1999,8532,40,40,412880,"KOR","KOR"
2000,2000,8507,40,40,464958,"KOR","KOR"
2000,2000,8532,40,40,450625,"KOR","KOR"
2001,2001,8507,40,40,478846,"KOR","KOR"
2001,2001,8532,40,40,464459,"KOR","KOR"
2002,2002,8507,40,40,469871,"KOR","KOR"
2002,2002,8532,40,40,446385,"KOR","KOR"
2003,2003,8507,40,40,438542,"KOR","KOR"
2003,2003,8532,40,40,409299,"KOR","KOR"
2004,2004,8507,40,40,421695,"KOR","KOR"
2004,2004,8532,40,40,397482,"KOR","KOR"
2005,2005,8507,40,40,430910,"KOR","KOR"
2005,2005,8532,40,40,414772,"KOR","KOR"
2006,2006,8507,40,40,430821,"KOR","KOR"
2006,2006,8532,40,40,403959,"KOR","KOR"
2007,2007,8507,40,40,428940,"KOR","KOR"
2007,2007,8532,40,40,409692,"KOR","KOR"
2008,2008,8507,40,40,447833,"KOR","KOR"
2008,2008,8532,40,40,445228,"KOR","KOR"
2009,2009,8507,40,40,467166,"KOR","KOR"
2009,2009,8532,40,40,456392,"KOR","KOR"
2010,2010,8507,40,40,466940,"KOR","KOR"
2010,2010,8532,40,40,451296,"KOR","KOR"
2011,2011,8507,40,40,473541,"KOR","KOR"
2011,2011,8532,40,40,453040,"KOR","KOR"
2012,2012,8507,40,40,468430,"KOR","KOR"
2012,2012,8532,40,40,445659,"KOR","KOR"
2013,2013,8507,40,40,451526,"KOR","KOR"
2013,2013,8532,40,40,437249,"KOR","KOR"
2014,2014,8507,40,40,441279,"KOR","KOR"
2014,2014,8532,40,40,429178,"KOR","KOR"
2015,2015,8507,40,40,415921,"KOR","KOR"
2015,2015,8532,40,40,402752,"KOR","KOR"
2016,2016,8507,40,40,391378,"KOR","KOR"
2016,2016,8532,40,40,379094,"KOR","KOR"
2017,2017,8507,40,40,387571,"KOR","KOR"
2017,2017,8532,40,40,376965,"KOR","KOR"
2018,2018,8507,40,40,378821,"KOR","KOR"
2018,2018,8532,40,40,365254,"KOR","KOR"
1993,1993,8507,41,41,285964,"KOR","KOR"
1993,1993,8532,41,41,270234,"KOR","KOR"
1994,1994,8507,41,41,310760,"KOR","KOR"
1994,1994,8532,41,41,296279,"KOR","KOR"
1995,1995,8507,41,41,316650,"KOR","KOR"
1995,1995,8532,41,41,299114,"KOR","KOR"
1996,1996,8507,41,41,363867,"KOR","KOR"
1996,1996,8532,41,41,347850,"KOR","KOR"
1997,1997,8507,41,41,382453,"KOR","KOR"
1997,1997,8532,41,41,368071,"KOR","KOR"
1998,1998,8507,41,41,396752,"KOR","KOR"
1998,1998,8532,41,41,374386,"KOR","KOR"
1999,1999,8507,41,41,415778,"KOR","KOR"
1999,1999,8532,41,41,391347,"KOR","KOR"
2000,2000,8507,41,41,431454,"KOR","KOR"
2000,2000,8532,41,41,412058,"KOR","KOR"
2001,2001,8507,41,41,463246,"KOR","KOR"
2001,2001,8532,41,41,449852,"KOR","KOR"
2002,2002,8507,41,41,476769,"KOR","KOR"
2002,2002,8532,41,41,463514,"KOR","KOR"
2003,2003,8507,41,41,467410,"KOR","KOR"
2003,2003,8532,41,41,445111,"KOR","KOR"
2004,2004,8507,41,41,436227,"KOR","KOR"
2004,2004,8532,41,41,407994,"KOR","KOR"
2005,2005,8507,41,41,420243,"KOR","KOR"
2005,2005,8532,41,41,396723,"KOR","KOR"
2006,2006,8507,41,41,429948,"KOR","KOR"
2006,2006,8532,41,41,414252,"KOR","KOR"
2007,2007,8507,41,41,430181,"KOR","KOR"
2007,2007,8532,41,41,403617,"KOR","KOR"
2008,2008,8507,41,41,428882,"KOR","KOR"
2008,2008,8532,41,41,409609,"KOR","KOR"
2009,2009,8507,41,41,447846,"KOR","KOR"
2009,2009,8532,41,41,445233,"KOR","KOR"
2010,2010,8507,41,41,466616,"KOR","KOR"
2010,2010,8532,41,41,456210,"KOR","KOR"
2011,2011,8507,41,41,466286,"KOR","KOR"
2011,2011,8532,41,41,450986,"KOR","KOR"
2012,2012,8507,41,41,472822,"KOR","KOR"
2012,2012,8532,41,41,452677,"KOR","KOR"
2013,2013,8507,41,41,467805,"KOR","KOR"
2013,2013,8532,41,41,445341,"KOR","KOR"
2014,2014,8507,41,41,451258,"KOR","KOR"
2014,2014,8532,41,41,437107,"KOR","KOR"
2015,2015,8507,41,41,440815,"KOR","KOR"
2015,2015,8532,41,41,428965,"KOR","KOR"
2016,2016,8507,41,41,415360,"KOR","KOR"
2016,2016,8532,41,41,402500,"KOR","KOR"
2017,2017,8507,41,41,390947,"KOR","KOR"
2017,2017,8532,41,41,378842,"KOR","KOR"
2018,2018,8507,41,41,387173,"KOR","KOR"
2018,2018,8532,41,41,376715,"KOR","KOR"
1993,1993,8507,42,42,251405,"KOR","KOR"
1993,1993,8532,42,42,236907,"KOR","KOR"
1994,1994,8507,42,42,284136,"KOR","KOR"
1994,1994,8532,42,42,269458,"KOR","KOR"
1995,1995,8507,42,42,308802,"KOR","KOR"
1995,1995,8532,42,42,295286,"KOR","KOR"
1996,1996,8507,42,42,314854,"KOR","KOR"
1996,1996,8532,42,42,298146,"KOR","KOR"
1997,1997,8507,42,42,361868,"KOR","KOR"
1997,1997,8532,42,42,346977,"KOR","KOR"
1998,1998,8507,42,42,380015,"KOR","KOR"
1998,1998,8532,42,42,366835,"KOR","KOR"
1999,1999,8507,42,42,394243,"KOR","KOR"
1999,1999,8532,42,42,372911,"KOR","KOR"
2000,2000,8507,42,42,413919,"KOR","KOR"
2000,2000,8532,42,42,390506,"KOR","KOR"
2001,2001,8507,42,42,429742,"KOR","KOR"
2001,2001,8532,42,42,411448,"KOR","KOR"
2002,2002,8507,42,42,461174,"KOR","KOR"
2002,2002,8532,42,42,448955,"KOR","KOR"
2003,2003,8507,42,42,474010,"KOR","KOR"
2003,2003,8532,42,42,462106,"KOR","KOR"
2004,2004,8507,42,42,464686,"KOR","KOR"
2004,2004,8532,42,42,443669,"KOR","KOR"
2005,2005,8507,42,42,434551,"KOR","KOR"
2005,2005,8532,42,42,407196,"KOR","KOR"
2006,2006,8507,42,42,419098,"KOR","KOR"
2006,2006,8532,42,42,396270,"KOR","KOR"
2007,2007,8507,42,42,429244,"KOR","KOR"
2007,2007,8532,42,42,414076,"KOR","KOR"
2008,2008,8507,42,42,430107,"KOR","KOR"
2008,2008,8532,42,42,403744,"KOR","KOR"
2009,2009,8507,42,42,428731,"KOR","KOR"
2009,2009,8532,42,42,409680,"KOR","KOR"
2010,2010,8507,42,42,447084,"KOR","KOR"
2010,2010,8532,42,42,445040,"KOR","KOR"
2011,2011,8507,42,42,465797,"KOR","KOR"
2011,2011,8532,42,42,455936,"KOR","KOR"
2012,2012,8507,42,42,465526,"KOR","KOR"
2012,2012,8532,42,42,450602,"KOR","KOR"
2013,2013,8507,42,42,472145,"KOR","KOR"
2013,2013,8532,42,42,452329,"KOR","KOR"
2014,2014,8507,42,42,467356,"KOR","KOR"
2014,2014,8532,42,42,445239,"KOR","KOR"
2015,2015,8507,42,42,450709,"KOR","KOR"
2015,2015,8532,42,42,436912,"KOR","KOR"
2016,2016,8507,42,42,440201,"KOR","KOR"
2016,2016,8532,42,42,428699,"KOR","KOR"
2017,2017,8507,42,42,414794,"KOR","KOR"
2017,2017,8532,42,42,402267,"KOR","KOR"
2018,2018,8507,42,42,390449,"KOR","KOR"
2018,2018,8532,42,42,378597,"KOR","KOR"
1993,1993,8507,43,43,262524,"KOR","KOR"
1993,1993,8532,43,43,247401,"KOR","KOR"
1994,1994,8507,43,43,249921,"KOR","KOR"
1994,1994,8532,43,43,236204,"KOR","KOR"
1995,1995,8507,43,43,282252,"KOR","KOR"
1995,1995,8532,43,43,268477,"KOR","KOR"
1996,1996,8507,43,43,306727,"KOR","KOR"
1996,1996,8532,43,43,294291,"KOR","KOR"
1997,1997,8507,43,43,312914,"KOR","KOR"
1997,1997,8532,43,43,297523,"KOR","KOR"
1998,1998,8507,43,43,359484,"KOR","KOR"
1998,1998,8532,43,43,345940,"KOR","KOR"
1999,1999,8507,43,43,377345,"KOR","KOR"
1999,1999,8532,43,43,365464,"KOR","KOR"
2000,2000,8507,43,43,392187,"KOR","KOR"
2000,2000,8532,43,43,372081,"KOR","KOR"
2001,2001,8507,43,43,411985,"KOR","KOR"
2001,2001,8532,43,43,389778,"KOR","KOR"
2002,2002,8507,43,43,427513,"KOR","KOR"
2002,2002,8532,43,43,410554,"KOR","KOR"
2003,2003,8507,43,43,458372,"KOR","KOR"
2003,2003,8532,43,43,447627,"KOR","KOR"
2004,2004,8507,43,43,471144,"KOR","KOR"
2004,2004,8532,43,43,460485,"KOR","KOR"
2005,2005,8507,43,43,462776,"KOR","KOR"
2005,2005,8532,43,43,442650,"KOR","KOR"
2006,2006,8507,43,43,433272,"KOR","KOR"
2006,2006,8532,43,43,406674,"KOR","KOR"
2007,2007,8507,43,43,418339,"KOR","KOR"
2007,2007,8532,43,43,395967,"KOR","KOR"
2008,2008,8507,43,43,429098,"KOR","KOR"
2008,2008,8532,43,43,414073,"KOR","KOR"
2009,2009,8507,43,43,429942,"KOR","KOR"
2009,2009,8532,43,43,403839,"KOR","KOR"
2010,2010,8507,43,43,428017,"KOR","KOR"
2010,2010,8532,43,43,409492,"KOR","KOR"
