year,item,gender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
2008,person_years_lived_above_age,both,"7,960,368","7,860,642","7,760,996","7,661,381","7,561,790","7,462,217","7,362,660","7,263,117","7,163,588","7,064,073","6,964,569","6,865,075","6,765,593","6,666,121","6,566,661","6,467,217","6,367,792","6,268,391","6,169,019","6,069,678","5,970,370","5,871,100","5,771,868","5,672,682","5,573,545","5,474,462","5,375,435","5,276,468","5,177,561","5,078,717","4,979,935","4,881,215","4,782,557","4,683,964","4,585,440","4,486,990","4,388,621","4,290,340","4,192,154","4,094,071","3,996,100","3,898,252","3,800,541","3,702,979","3,605,582","3,508,367","3,411,349","3,314,548","3,217,983","3,121,675","3,025,647","2,929,917","2,834,505","2,739,434","2,644,728","2,550,416","2,456,532","2,363,109","2,270,182","2,177,786","2,085,956","1,994,727","1,904,138","1,814,232","1,725,061","1,636,693","1,549,215","1,462,725","1,377,329","1,293,141","1,210,282","1,128,890","1,049,122","971,139","895,105","821,175","749,507","680,279","613,698","549,999","489,425","432,210","378,548","328,585","282,445","240,241","202,042","167,852","137,624","111,251","88,572","69,372","53,391","40,330","29,861","21,644","15,339","10,614","7,162","4,706","3,009"
2008,person_years_lived_above_age,male,"7,624,613","7,524,896","7,425,264","7,325,667","7,226,098","7,126,550","7,027,018","6,927,502","6,828,000","6,728,513","6,629,038","6,529,576","6,430,127","6,330,689","6,231,265","6,131,858","6,032,472","5,933,116","5,833,799","5,734,524","5,635,295","5,536,113","5,436,980","5,337,900","5,238,879","5,139,922","5,041,034","4,942,217","4,843,474","4,744,807","4,646,215","4,547,697","4,449,251","4,350,880","4,252,589","4,154,390","4,056,295","3,958,314","3,860,457","3,762,737","3,665,166","3,567,759","3,470,537","3,373,523","3,276,740","3,180,213","3,083,967","2,988,031","2,892,436","2,797,218","2,702,408","2,608,032","2,514,120","2,420,704","2,327,825","2,235,527","2,143,861","2,052,879","1,962,628","1,873,154","1,784,501","1,696,714","1,609,843","1,523,946","1,439,095","1,355,387","1,272,937","1,191,881","1,112,355","1,034,501","958,466","884,412","812,513","742,950","675,893","611,497","549,902","491,249","435,693","383,410","334,592","289,420","248,002","210,360","176,467","146,278","119,711","96,634","76,867","60,190","46,346","35,051","26,008","18,909","13,453","9,355","6,349","4,199","2,703","1,691","1,027"
2008,person_years_lived_above_age,female,"8,296,179","8,196,445","8,096,784","7,997,150","7,897,536","7,797,938","7,698,355","7,598,785","7,499,228","7,399,684","7,300,150","7,200,624","7,101,107","7,001,600","6,902,105","6,802,624","6,703,159","6,603,711","6,504,283","6,404,875","6,305,489","6,206,128","6,106,799","6,007,505","5,908,252","5,809,041","5,709,876","5,610,757","5,511,687","5,412,664","5,313,691","5,214,768","5,115,898","5,017,083","4,918,324","4,819,622","4,720,979","4,622,398","4,523,881","4,425,435","4,327,063","4,228,774","4,130,571","4,032,462","3,934,451","3,836,546","3,738,756","3,641,089","3,543,553","3,446,155","3,348,908","3,251,823","3,154,911","3,058,184","2,961,651","2,865,324","2,769,219","2,673,356","2,577,753","2,482,434","2,387,425","2,292,754","2,198,447","2,104,531","2,011,038","1,918,011","1,825,504","1,733,580","1,642,314","1,551,790","1,462,106","1,373,377","1,285,738","1,199,336","1,114,323","1,030,859","949,119","869,315","791,708","716,593","644,262","575,004","509,098","446,812","388,425","334,207","284,374","239,072","198,381","162,312","130,798","103,694","80,776","61,751","46,268","33,934","24,329","17,028","11,620","7,722","4,990"
2008,number_of_people_dying,both,336,36,27,20,16,15,14,14,12,11,10,10,11,14,17,21,26,30,33,35,38,42,47,52,55,58,60,62,62,62,62,63,66,71,78,84,91,99,107,117,129,142,158,173,189,206,226,247,269,289,308,329,352,379,410,444,480,512,549,583,620,660,705,765,843,936,"1,040","1,148","1,267","1,393","1,541","1,705","1,868","2,029","2,181","2,343","2,536","2,758","3,005","3,245","3,473","3,634","3,763","3,884","3,988","4,020","4,000","3,923","3,789","3,599","3,360","3,077","2,761","2,425","2,080","1,741","1,420","1,126",867,648,"1,374"
2008,number_of_people_dying,male,347,41,31,23,18,16,15,14,14,13,12,12,13,15,19,26,34,42,45,46,47,50,56,62,67,69,73,76,77,75,72,72,77,86,98,109,119,130,142,156,174,195,220,244,267,294,325,359,393,422,448,478,515,558,606,658,709,753,801,843,889,943,"1,005","1,088","1,195","1,323","1,463","1,599","1,745","1,895","2,064","2,247","2,424","2,589","2,734","2,867","3,017","3,177","3,368","3,563","3,727","3,783","3,769","3,729","3,678","3,568","3,411","3,210","2,969","2,697","2,403","2,098","1,792","1,496","1,218",967,747,560,408,287,521
2008,number_of_people_dying,female,324,31,23,18,15,14,14,13,11,9,8,9,10,13,15,17,18,19,21,23,28,34,38,42,44,46,48,48,48,49,52,54,56,57,58,60,63,67,73,79,85,90,96,102,110,119,127,134,144,156,168,179,189,199,213,231,251,271,297,324,351,378,405,441,490,549,617,697,788,891,"1,018","1,162","1,312","1,468","1,628","1,819","2,055","2,340","2,643","2,926","3,219","3,485","3,757","4,040","4,299","4,472","4,588","4,636","4,608","4,502","4,316","4,056","3,731","3,354","2,943","2,516","2,093","1,692","1,327","1,008","2,228"
2009,expectation_of_life_at_age,both,80.0,79.3,78.3,77.3,76.3,75.4,74.4,73.4,72.4,71.4,70.4,69.4,68.4,67.4,66.4,65.5,64.5,63.5,62.5,61.5,60.6,59.6,58.6,57.6,56.7,55.7,54.7,53.8,52.8,51.8,50.9,49.9,48.9,48.0,47.0,46.1,45.1,44.1,43.2,42.2,41.3,40.3,39.4,38.5,37.5,36.6,35.7,34.7,33.8,32.9,32.0,31.1,30.2,29.3,28.4,27.6,26.7,25.8,24.9,24.1,23.2,22.4,21.5,20.7,19.9,19.0,18.2,17.4,16.7,15.9,15.1,14.4,13.7,13.0,12.3,11.6,11.0,10.3,9.7,9.2,8.6,8.1,7.6,7.1,6.7,6.2,5.8,5.4,5.1,4.7,4.4,4.1,3.9,3.6,3.4,3.2,2.9,2.8,2.6,2.4,2.3
2009,expectation_of_life_at_age,male,76.7,75.9,75.0,74.0,73.0,72.0,71.0,70.0,69.0,68.0,67.1,66.1,65.1,64.1,63.1,62.1,61.1,60.1,59.2,58.2,57.2,56.3,55.3,54.3,53.3,52.4,51.4,50.5,49.5,48.5,47.6,46.6,45.7,44.7,43.7,42.8,41.8,40.9,39.9,39.0,38.1,37.1,36.2,35.3,34.4,33.5,32.6,31.7,30.8,29.9,29.0,28.2,27.3,26.5,25.6,24.8,23.9,23.1,22.3,21.5,20.7,19.9,19.1,18.3,17.5,16.7,16.0,15.3,14.5,13.8,13.1,12.5,11.8,11.2,10.6,10.0,9.4,8.9,8.3,7.8,7.4,6.9,6.5,6.1,5.7,5.4,5.0,4.7,4.4,4.1,3.9,3.6,3.4,3.2,3.0,2.8,2.6,2.5,2.3,2.2,2.0
2009,expectation_of_life_at_age,female,83.4,82.6,81.7,80.7,79.7,78.7,77.7,76.7,75.7,74.8,73.8,72.8,71.8,70.8,69.8,68.8,67.8,66.8,65.8,64.9,63.9,62.9,61.9,60.9,60.0,59.0,58.0,57.1,56.1,55.1,54.1,53.2,52.2,51.2,50.3,49.3,48.3,47.4,46.4,45.4,44.5,43.5,42.6,41.6,40.6,39.7,38.7,37.8,36.8,35.9,34.9,34.0,33.0,32.1,31.2,30.2,29.3,28.4,27.5,26.5,25.6,24.7,23.8,22.9,22.0,21.1,20.2,19.4,18.5,17.6,16.8,16.0,15.2,14.4,13.6,12.9,12.1,11.4,10.7,10.1,9.4,8.8,8.3,7.7,7.2,6.7,6.3,5.8,5.4,5.0,4.7,4.4,4.1,3.8,3.5,3.3,3.1,2.8,2.7,2.5,2.3
2009,probability_of_dying,both,0.00315,0.00032,0.00024,0.00018,0.00015,0.00014,0.00014,0.00014,0.00013,0.00012,0.00012,0.00012,0.00012,0.00014,0.00017,0.00022,0.00027,0.00032,0.00035,0.00037,0.00039,0.00042,0.00047,0.00053,0.00058,0.00061,0.00062,0.00063,0.00066,0.00070,0.00074,0.00076,0.00077,0.00079,0.00083,0.00088,0.00095,0.00103,0.00112,0.00123,0.00134,0.00147,0.00160,0.00175,0.00191,0.00207,0.00224,0.00245,0.00269,0.00296,0.00322,0.00347,0.00372,0.00399,0.00427,0.00453,0.00481,0.00513,0.00551,0.00600,0.00652,0.00709,0.00769,0.00836,0.00916,0.01012,0.01125,0.01258,0.01405,0.01575,0.01767,0.01980,0.02209,0.02456,0.02745,0.03074,0.03450,0.03887,0.04375,0.04919,0.05501,0.06171,0.06886,0.07658,0.08517,0.09436,0.10431,0.11505,0.12659,0.13896,0.15217,0.16623,0.18114,0.19689,0.21345,0.23079,0.24887,0.26761,0.28695,0.30680,1.00000
2009,probability_of_dying,male,0.00327,0.00031,0.00023,0.00018,0.00016,0.00016,0.00018,0.00018,0.00017,0.00015,0.00014,0.00014,0.00014,0.00015,0.00020,0.00027,0.00035,0.00042,0.00045,0.00047,0.00048,0.00051,0.00057,0.00062,0.00067,0.00070,0.00071,0.00074,0.00078,0.00084,0.00088,0.00091,0.00093,0.00096,0.00102,0.00110,0.00120,0.00132,0.00145,0.00163,0.00183,0.00206,0.00226,0.00249,0.00273,0.00297,0.00325,0.00359,0.00398,0.00440,0.00480,0.00519,0.00561,0.00603,0.00646,0.00682,0.00720,0.00767,0.00825,0.00900,0.00975,0.01057,0.01145,0.01244,0.01362,0.01507,0.01677,0.01871,0.02075,0.02307,0.02571,0.02872,0.03198,0.03531,0.03885,0.04283,0.04755,0.05332,0.05987,0.06701,0.07418,0.08206,0.09049,0.09956,0.10948,0.11995,0.13114,0.14306,0.15572,0.16912,0.18328,0.19818,0.21382,0.23018,0.24725,0.26500,0.28340,0.30241,0.32198,0.34207,1.00000
2009,probability_of_dying,female,0.00303,0.00033,0.00025,0.00019,0.00015,0.00012,0.00011,0.00010,0.00009,0.00009,0.00009,0.00010,0.00011,0.00012,0.00014,0.00017,0.00020,0.00023,0.00026,0.00027,0.00030,0.00033,0.00038,0.00044,0.00049,0.00051,0.00052,0.00052,0.00055,0.00057,0.00059,0.00061,0.00062,0.00063,0.00064,0.00067,0.00069,0.00074,0.00079,0.00083,0.00086,0.00089,0.00094,0.00102,0.00111,0.00118,0.00125,0.00132,0.00143,0.00156,0.00168,0.00179,0.00190,0.00202,0.00217,0.00235,0.00253,0.00272,0.00292,0.00319,0.00350,0.00386,0.00423,0.00463,0.00511,0.00567,0.00635,0.00718,0.00821,0.00945,0.01085,0.01235,0.01396,0.01589,0.01845,0.02139,0.02462,0.02819,0.03214,0.03673,0.04204,0.04840,0.05519,0.06261,0.07098,0.08004,0.08995,0.10073,0.11240,0.12498,0.13849,0.15291,0.16825,0.18447,0.20155,0.21943,0.23807,0.25738,0.27727,0.29766,1.00000
2009,number_of_people_left_alive_at_age,both,"100,000","99,685","99,653","99,628","99,610","99,595","99,581","99,567","99,553","99,539","99,527","99,516","99,504","99,492","99,479","99,462","99,440","99,412","99,380","99,345","99,308","99,270","99,228","99,181","99,128","99,071","99,011","98,950","98,888","98,822","98,753","98,680","98,605","98,528","98,450","98,369","98,282","98,189","98,088","97,978","97,858","97,727","97,583","97,427","97,257","97,071","96,870","96,653","96,416","96,157","95,872","95,564","95,232","94,878","94,499","94,095","93,669","93,218","92,740","92,229","91,676","91,078","90,433","89,737","88,987","88,172","87,280","86,298","85,212","84,015","82,692","81,231","79,623","77,864","75,952","73,867","71,596","69,126","66,439","63,533","60,408","57,084","53,562","49,874","46,054","42,132","38,156","34,176","30,244","26,416","22,745","19,284","16,078","13,166","10,574","8,317","6,397","4,805","3,519","2,509","1,740"
2009,number_of_people_left_alive_at_age,male,"100,000","99,673","99,642","99,619","99,602","99,586","99,570","99,552","99,534","99,517","99,502","99,488","99,475","99,461","99,446","99,426","99,399","99,364","99,323","99,278","99,232","99,184","99,133","99,077","99,015","98,948","98,880","98,809","98,736","98,659","98,577","98,489","98,399","98,308","98,214","98,114","98,006","97,889","97,760","97,618","97,458","97,280","97,080","96,860","96,619","96,355","96,069","95,756","95,413","95,033","94,615","94,161","93,672","93,147","92,585","91,987","91,360","90,702","90,006","89,263","88,459","87,597","86,671","85,678","84,612","83,460","82,202","80,823","79,311","77,665","75,873","73,922","71,799","69,503","67,049","64,444","61,684","58,751","55,619","52,289","48,785","45,166","41,460","37,708","33,954","30,237","26,610","23,120","19,813","16,727","13,898","11,351","9,102","7,155","5,508","4,146","3,048","2,184","1,524","1,033",680
2009,number_of_people_left_alive_at_age,female,"100,000","99,697","99,663","99,638","99,619","99,605","99,593","99,582","99,572","99,563","99,554","99,545","99,535","99,524","99,512","99,498","99,481","99,461","99,438","99,413","99,385","99,356","99,323","99,286","99,243","99,194","99,143","99,092","99,040","98,986","98,929","98,870","98,810","98,750","98,687","98,624","98,558","98,490","98,417","98,340","98,258","98,174","98,087","97,996","97,896","97,787","97,671","97,550","97,420","97,281","97,130","96,967","96,793","96,609","96,414","96,204","95,979","95,736","95,475","95,196","94,893","94,560","94,195","93,797","93,363","92,886","92,359","91,773","91,113","90,365","89,511","88,540","87,447","86,226","84,856","83,290","81,509","79,502","77,261","74,777","72,031","69,003","65,663","62,039","58,155","54,027","49,703","45,232","40,676","36,104","31,592","27,217","23,055","19,176","15,639","12,487","9,747","7,426","5,515","3,986","2,799"
2009,person_years_lived_between_ages,both,"99,744","99,669","99,641","99,619","99,603","99,588","99,574","99,560","99,546","99,533","99,522","99,510","99,498","99,485","99,470","99,451","99,426","99,396","99,363","99,327","99,289","99,249","99,204","99,155","99,100","99,041","98,981","98,919","98,855","98,787","98,716","98,642","98,566","98,489","98,409","98,325","98,235","98,138","98,033","97,918","97,792","97,655","97,505","97,342","97,164","96,970","96,761","96,534","96,286","96,015","95,718","95,398","95,055","94,688","94,297","93,882","93,444","92,979","92,485","91,952","91,377","90,755","90,085","89,362","88,580","87,726","86,789","85,755","84,613","83,353","81,961","80,427","78,743","76,908","74,910","72,732","70,361","67,783","64,986","61,970","58,746","55,323","51,718","47,964","44,093","40,144","36,166","32,210","28,330","24,580","21,014","17,681","14,622","11,870","9,445","7,357","5,601","4,162","3,014","2,124","3,967"
2009,person_years_lived_between_ages,male,"99,734","99,658","99,631","99,611","99,594","99,578","99,561","99,543","99,526","99,509","99,495","99,481","99,468","99,453","99,436","99,413","99,382","99,344","99,300","99,255","99,208","99,158","99,105","99,046","98,982","98,914","98,844","98,773","98,698","98,618","98,533","98,444","98,354","98,261","98,164","98,060","97,948","97,824","97,689","97,538","97,369","97,180","96,970","96,739","96,487","96,212","95,913","95,585","95,223","94,824","94,388","93,917","93,410","92,866","92,286","91,673","91,031","90,354","89,634","88,861","88,028","87,134","86,174","85,145","84,036","82,831","81,512","80,067","78,488","76,769","74,898","72,861","70,651","68,276","65,747","63,064","60,218","57,185","53,954","50,537","46,976","43,313","39,584","35,831","32,095","28,423","24,865","21,466","18,270","15,313","12,625","10,226","8,129","6,332","4,827","3,597","2,616","1,854","1,278",856,"1,393"
2009,person_years_lived_between_ages,female,"99,754","99,680","99,651","99,629","99,612","99,599","99,587","99,577","99,567","99,558","99,549","99,540","99,530","99,518","99,505","99,489","99,471","99,450","99,425","99,399","99,371","99,340","99,305","99,264","99,218","99,169","99,118","99,066","99,013","98,958","98,900","98,840","98,780","98,718","98,655","98,591","98,524","98,453","98,378","98,299","98,216","98,131","98,041","97,946","97,841","97,729","97,610","97,485","97,351","97,205","97,048","96,880","96,701","96,511","96,309","96,091","95,857","95,606","95,336","95,045","94,726","94,378","93,996","93,580","93,124","92,622","92,066","91,443","90,739","89,938","89,026","87,993","86,836","85,541","84,073","82,400","80,505","78,381","76,019","73,404","70,517","67,333","63,851","60,097","56,091","51,865","47,467","42,954","38,390","33,848","29,404","25,136","21,116","17,407","14,063","11,117","8,587","6,471","4,750","3,393","6,541"
2009,person_years_lived_above_age,both,"8,003,806","7,904,063","7,804,394","7,704,754","7,605,134","7,505,531","7,405,943","7,306,370","7,206,810","7,107,264","7,007,731","6,908,209","6,808,699","6,709,201","6,609,715","6,510,245","6,410,795","6,311,369","6,211,972","6,112,610","6,013,283","5,913,994","5,814,746","5,715,541","5,616,387","5,517,287","5,418,246","5,319,266","5,220,347","5,121,492","5,022,704","4,923,988","4,825,346","4,726,780","4,628,290","4,529,881","4,431,556","4,333,321","4,235,182","4,137,149","4,039,231","3,941,439","3,843,784","3,746,279","3,648,937","3,551,773","3,454,803","3,358,041","3,261,507","3,165,221","3,069,206","2,973,488","2,878,090","2,783,035","2,688,347","2,594,050","2,500,168","2,406,724","2,313,745","2,221,260","2,129,308","2,037,931","1,947,176","1,857,091","1,767,728","1,679,149","1,591,423","1,504,634","1,418,879","1,334,266","1,250,912","1,168,951","1,088,524","1,009,781","932,873","857,963","785,232","714,870","647,088","582,102","520,131","461,385","406,062","354,345","306,381","262,288","222,144","185,978","153,768","125,438","100,858","79,843","62,162","47,540","35,671","26,226","18,869","13,268","9,105","6,091","3,967"
2009,person_years_lived_above_age,male,"7,668,494","7,568,760","7,469,102","7,369,472","7,269,861","7,170,267","7,070,689","6,971,128","6,871,585","6,772,059","6,672,550","6,573,055","6,473,574","6,374,106","6,274,653","6,175,217","6,075,804","5,976,423","5,877,079","5,777,779","5,678,524","5,579,316","5,480,158","5,381,053","5,282,007","5,183,026","5,084,112","4,985,267","4,886,495","4,787,797","4,689,179","4,590,646","4,492,202","4,393,848","4,295,587","4,197,423","4,099,363","4,001,416","3,903,591","3,805,903","3,708,365","3,610,996","3,513,816","3,416,846","3,320,107","3,223,620","3,127,408","3,031,496","2,935,911","2,840,688","2,745,864","2,651,476","2,557,559","2,464,149","2,371,283","2,278,997","2,187,324","2,096,293","2,005,939","1,916,305","1,827,444","1,739,416","1,652,283","1,566,108","1,480,963","1,396,927","1,314,096","1,232,584","1,152,517","1,074,028","997,259","922,361","849,501","778,849","710,573","644,827","581,763","521,545","464,360","410,407","359,870","312,894","269,581","229,997","194,166","162,071","133,647","108,782","87,316","69,046","53,733","41,108","30,882","22,754","16,422","11,594","7,997","5,381","3,527","2,249","1,393"
2009,person_years_lived_above_age,female,"8,339,178","8,239,424","8,139,744","8,040,093","7,940,464","7,840,852","7,741,253","7,641,666","7,542,089","7,442,522","7,342,964","7,243,414","7,143,875","7,044,345","6,944,827","6,845,322","6,745,832","6,646,361","6,546,912","6,447,486","6,348,087","6,248,716","6,149,377","6,050,072","5,950,808","5,851,589","5,752,421","5,653,303","5,554,237","5,455,224","5,356,266","5,257,367","5,158,526","5,059,746","4,961,028","4,862,372","4,763,781","4,665,258","4,566,804","4,468,426","4,370,127","4,271,911","4,173,780","4,075,739","3,977,793","3,879,952","3,782,222","3,684,612","3,587,127","3,489,776","3,392,571","3,295,523","3,198,643","3,101,942","3,005,431","2,909,122","2,813,030","2,717,173","2,621,567","2,526,232","2,431,187","2,336,461","2,242,083","2,148,087","2,054,507","1,961,383","1,868,761","1,776,695","1,685,252","1,594,513","1,504,575","1,415,549","1,327,556","1,240,720","1,155,179","1,071,106","988,706","908,201","829,820","753,801","680,397","609,880","542,547","478,695","418,598","362,507","310,642","263,175","220,221","181,831","147,983","118,579","93,443","72,327","54,920","40,857","29,741","21,154","14,684","9,933","6,541"
2009,number_of_people_dying,both,315,32,24,18,15,14,14,14,13,12,11,12,12,14,17,22,27,32,35,37,39,42,47,53,57,60,61,62,66,70,73,75,76,78,82,87,93,101,110,120,131,144,156,171,186,201,217,236,259,285,309,331,354,379,404,427,450,478,511,554,598,645,696,750,815,892,982,"1,086","1,197","1,323","1,461","1,608","1,758","1,912","2,085","2,271","2,470","2,687","2,907","3,125","3,323","3,523","3,688","3,819","3,922","3,976","3,980","3,932","3,829","3,671","3,461","3,206","2,912","2,592","2,257","1,919","1,592","1,286","1,010",770,"1,740"
2009,number_of_people_dying,male,327,31,23,18,16,16,18,18,17,15,14,13,14,15,20,27,35,41,45,46,48,51,56,62,66,69,71,73,77,83,87,90,91,94,100,108,118,129,142,159,179,200,220,241,263,286,312,344,379,418,454,489,525,562,598,628,658,696,743,803,863,926,992,"1,066","1,153","1,258","1,379","1,512","1,646","1,792","1,951","2,123","2,296","2,454","2,605","2,760","2,933","3,133","3,330","3,504","3,619","3,706","3,752","3,754","3,717","3,627","3,490","3,308","3,085","2,829","2,547","2,250","1,946","1,647","1,362","1,099",864,660,491,353,680
2009,number_of_people_dying,female,303,33,25,19,15,12,11,10,9,9,9,10,11,12,14,17,20,23,26,27,29,33,37,43,48,51,51,52,54,57,59,60,61,62,64,66,68,73,77,81,84,87,92,100,108,116,122,129,139,151,163,174,184,195,209,226,243,260,279,304,332,365,399,434,477,527,586,659,748,854,971,"1,094","1,221","1,370","1,565","1,782","2,007","2,241","2,483","2,746","3,028","3,339","3,624","3,884","4,128","4,325","4,471","4,556","4,572","4,512","4,375","4,162","3,879","3,537","3,152","2,740","2,320","1,911","1,529","1,186","2,799"
2010,expectation_of_life_at_age,both,80.2,79.5,78.5,77.5,76.6,75.6,74.6,73.6,72.6,71.6,70.6,69.6,68.6,67.6,66.6,65.6,64.7,63.7,62.7,61.7,60.7,59.8,58.8,57.8,56.8,55.9,54.9,53.9,53.0,52.0,51.0,50.1,49.1,48.1,47.2,46.2,45.2,44.3,43.3,42.4,41.4,40.5,39.5,38.6,37.7,36.7,35.8,34.9,34.0,33.1,32.1,31.2,30.3,29.5,28.6,27.7,26.8,25.9,25.1,24.2,23.3,22.5,21.6,20.8,20.0,19.1,18.3,17.5,16.7,15.9,15.2,14.4,13.7,13.0,12.3,11.6,11.0,10.4,9.8,9.2,8.6,8.1,7.6,7.1,6.7,6.2,5.8,5.4,5.1,4.7,4.4,4.1,3.9,3.6,3.4,3.1,2.9,2.8,2.6,2.4,2.3
2010,expectation_of_life_at_age,male,76.8,76.1,75.1,74.2,73.2,72.2,71.2,70.2,69.2,68.2,67.2,66.2,65.3,64.3,63.3,62.3,61.3,60.3,59.3,58.4,57.4,56.4,55.5,54.5,53.5,52.6,51.6,50.6,49.7,48.7,47.7,46.8,45.8,44.9,43.9,42.9,42.0,41.0,40.1,39.1,38.2,37.3,36.3,35.4,34.5,33.6,32.7,31.8,30.9,30.0,29.2,28.3,27.4,26.6,25.7,24.9,24.0,23.2,22.4,21.6,20.8,20.0,19.2,18.4,17.6,16.8,16.1,15.3,14.6,13.9,13.2,12.5,11.8,11.2,10.6,10.0,9.4,8.9,8.4,7.9,7.4,6.9,6.5,6.1,5.7,5.3,5.0,4.7,4.4,4.1,3.8,3.6,3.4,3.1,2.9,2.8,2.6,2.4,2.3,2.2,2.0
2010,expectation_of_life_at_age,female,83.6,82.9,81.9,80.9,79.9,78.9,77.9,76.9,75.9,75.0,74.0,73.0,72.0,71.0,70.0,69.0,68.0,67.0,66.0,65.0,64.1,63.1,62.1,61.1,60.1,59.2,58.2,57.2,56.2,55.3,54.3,53.3,52.4,51.4,50.4,49.4,48.5,47.5,46.5,45.6,44.6,43.6,42.7,41.7,40.8,39.8,38.9,37.9,37.0,36.0,35.1,34.1,33.2,32.2,31.3,30.4,29.4,28.5,27.6,26.7,25.7,24.8,23.9,23.0,22.1,21.2,20.3,19.5,18.6,17.7,16.9,16.1,15.2,14.5,13.7,12.9,12.2,11.5,10.8,10.1,9.5,8.9,8.3,7.7,7.2,6.7,6.3,5.8,5.4,5.0,4.7,4.4,4.1,3.8,3.5,3.3,3.1,2.9,2.7,2.5,2.3
2010,probability_of_dying,both,0.00323,0.00031,0.00023,0.00017,0.00013,0.00011,0.00011,0.00011,0.00011,0.00010,0.00010,0.00010,0.00012,0.00014,0.00017,0.00020,0.00025,0.00029,0.00033,0.00036,0.00039,0.00042,0.00045,0.00049,0.00053,0.00056,0.00059,0.00061,0.00064,0.00066,0.00069,0.00071,0.00072,0.00074,0.00079,0.00086,0.00092,0.00099,0.00106,0.00116,0.00128,0.00142,0.00156,0.00171,0.00188,0.00204,0.00222,0.00243,0.00264,0.00287,0.00310,0.00332,0.00358,0.00386,0.00411,0.00438,0.00469,0.00508,0.00555,0.00601,0.00650,0.00695,0.00747,0.00805,0.00872,0.00965,0.01079,0.01213,0.01363,0.01523,0.01706,0.01911,0.02149,0.02418,0.02708,0.03036,0.03411,0.03852,0.04356,0.04899,0.05479,0.06096,0.06836,0.07641,0.08495,0.09419,0.10420,0.11499,0.12660,0.13903,0.15230,0.16643,0.18139,0.19719,0.21379,0.23117,0.24926,0.26801,0.28735,0.30717,1.00000
2010,probability_of_dying,male,0.00369,0.00032,0.00025,0.00018,0.00015,0.00013,0.00013,0.00013,0.00013,0.00012,0.00012,0.00012,0.00013,0.00016,0.00020,0.00026,0.00033,0.00040,0.00044,0.00047,0.00050,0.00053,0.00057,0.00061,0.00065,0.00069,0.00073,0.00076,0.00078,0.00081,0.00085,0.00088,0.00091,0.00094,0.00100,0.00109,0.00118,0.00126,0.00136,0.00151,0.00173,0.00197,0.00221,0.00245,0.00268,0.00292,0.00318,0.00350,0.00385,0.00422,0.00457,0.00491,0.00532,0.00577,0.00620,0.00664,0.00715,0.00776,0.00849,0.00919,0.00986,0.01044,0.01113,0.01194,0.01294,0.01428,0.01591,0.01777,0.01992,0.02229,0.02501,0.02799,0.03131,0.03486,0.03861,0.04281,0.04777,0.05349,0.05989,0.06668,0.07376,0.08105,0.08957,0.09911,0.10958,0.12023,0.13161,0.14374,0.15663,0.17028,0.18470,0.19987,0.21579,0.23244,0.24980,0.26784,0.28652,0.30580,0.32563,0.34594,1.00000
2010,probability_of_dying,female,0.00275,0.00030,0.00022,0.00015,0.00011,0.00009,0.00008,0.00008,0.00008,0.00008,0.00008,0.00009,0.00010,0.00012,0.00014,0.00015,0.00016,0.00019,0.00023,0.00026,0.00029,0.00031,0.00034,0.00037,0.00041,0.00043,0.00045,0.00047,0.00049,0.00052,0.00053,0.00053,0.00053,0.00055,0.00058,0.00062,0.00067,0.00072,0.00076,0.00080,0.00083,0.00087,0.00092,0.00099,0.00108,0.00118,0.00128,0.00137,0.00146,0.00156,0.00166,0.00177,0.00189,0.00201,0.00211,0.00221,0.00235,0.00254,0.00278,0.00304,0.00336,0.00372,0.00410,0.00449,0.00490,0.00548,0.00624,0.00715,0.00814,0.00915,0.01030,0.01166,0.01340,0.01553,0.01793,0.02068,0.02374,0.02744,0.03179,0.03660,0.04193,0.04779,0.05494,0.06257,0.07052,0.07959,0.08950,0.10029,0.11198,0.12458,0.13811,0.15257,0.16793,0.18419,0.20130,0.21921,0.23787,0.25720,0.27711,0.29750,1.00000
2010,number_of_people_left_alive_at_age,both,"100,000","99,677","99,645","99,622","99,606","99,593","99,582","99,571","99,561","99,550","99,540","99,530","99,520","99,508","99,494","99,478","99,457","99,433","99,403","99,370","99,334","99,295","99,254","99,208","99,160","99,107","99,052","98,994","98,933","98,870","98,804","98,736","98,667","98,596","98,523","98,445","98,361","98,270","98,173","98,069","97,956","97,830","97,692","97,539","97,372","97,190","96,991","96,776","96,541","96,286","96,009","95,712","95,394","95,053","94,686","94,297","93,884","93,443","92,968","92,453","91,897","91,300","90,665","89,988","89,264","88,486","87,632","86,686","85,635","84,467","83,181","81,761","80,199","78,476","76,578","74,505","72,243","69,779","67,091","64,168","61,025","57,681","54,165","50,462","46,607","42,648","38,630","34,605","30,626","26,749","23,030","19,522","16,273","13,321","10,695","8,408","6,464","4,853","3,552","2,532","1,754"
